year,skills,newCodeA,tenure,type,group,weight,A1age,A1age2,A1age3,A1cons
1995,2,11,1,1,3,927.3292,-.0271734,.0005929,-4.46e-06,.4506874
1995,2,11,2,1,3,601.7354,-.0189183,.0004304,-3.39e-06,.315105
1995,2,11,3,1,3,659.4978,-.0078321,.000172,-1.40e-06,.1586964
1995,2,11,4,1,3,106.3381,-.0707722,.0015184,-.0000109,1.11122
1995,2,11,5,1,3,449.3711,-.0252334,.0006473,-5.45e-06,.3541233
1995,2,11,0,2,4,5569.514,-.0096875,.0002028,-1.57e-06,.1939918
1995,2,11,1,2,4,6001.671,-.0165982,.0003832,-3.04e-06,.2752889
1995,2,11,2,2,4,5244.265,-.0122093,.000308,-2.63e-06,.1951381
1995,2,11,3,2,4,6320.502,-.0029248,.000097,-1.07e-06,.0641413
1995,2,11,4,2,4,437.6619,-.1193652,.0026406,-.0000193,1.788072
1995,2,11,5,2,4,3015.629,-.0083332,.0001822,-1.47e-06,.1668319
1995,1,12,0,1,1,97.1275,.0459336,-.0011019,8.28e-06,-.5643533
1995,1,12,1,1,1,26.21774,-.0255754,.0004924,-3.09e-06,.4531799
1995,1,12,2,1,1,24.67186,-.0085802,.000331,-3.59e-06,.0835242
1995,1,12,3,1,1,25.29287,.018117,-.0003421,1.93e-06,-.2616879
1995,1,12,4,1,1,6.947349,-.0966654,.0024239,-.0000195,1.26552
1995,1,12,5,1,1,29.3016,-.0403448,.0011224,-9.63e-06,.4664061
1995,1,12,0,2,2,1772.872,.0204951,-.0004757,3.45e-06,-.2442091
1995,1,12,1,2,2,978.7823,.0083089,-.000169,9.96e-07,-.0911107
1995,1,12,2,2,2,788.3281,.0128435,-.000244,1.36e-06,-.1735962
1995,1,12,3,2,2,1382.707,.0161996,-.0003329,2.17e-06,-.2181878
1995,1,12,4,2,2,151.0527,-.0262098,.0007809,-7.07e-06,.2884464
1995,1,12,5,2,2,1850.698,-.0344752,.0009691,-8.33e-06,.3928871
1995,2,12,0,1,3,154.1708,-.0026366,.0000519,-5.80e-07,.0928138
1995,2,12,1,1,3,93.13647,.0272593,-.000615,4.25e-06,-.3380706
1995,2,12,2,1,3,57.36068,-.0047725,.0002425,-2.84e-06,.0234622
1995,2,12,3,1,3,103.0361,.0011287,.000077,-1.46e-06,-.0358703
1995,2,12,4,1,3,5.724998,-.0131882,.0002166,-1.56e-07,.2293475
1995,2,12,5,1,3,61.35189,-.0216828,.0007207,-7.00e-06,.2034501
1995,2,12,0,2,4,985.8292,.0070258,-.0001512,8.65e-07,-.0594162
1995,2,12,1,2,4,456.8635,-.0068855,.0001694,-1.54e-06,.135717
1995,2,12,2,2,4,396.6393,-.0056971,.0002166,-2.39e-06,.0711738
1995,2,12,3,2,4,522.9639,.0126921,-.0002171,9.18e-07,-.1791171
1995,2,12,4,2,4,38.275,-.0543189,.001746,-.0000172,.5490261
1995,2,12,5,2,4,424.6481,-.0135386,.0005167,-5.39e-06,.1014834
1995,1,13,0,1,1,391.3123,-.00861,.0001704,-1.30e-06,.1849623
1995,1,13,1,1,1,181.6678,.0150591,-.0003823,2.92e-06,-.143847
1995,1,13,2,1,1,115.3703,.0276068,-.0006909,5.40e-06,-.3107136
1995,1,13,3,1,1,136.1277,.0109227,-.0002554,1.96e-06,-.1229257
1995,1,13,4,1,1,22.44948,.0015107,-.0000598,4.33e-07,.0392826
1995,1,13,5,1,1,28.69221,.0299262,-.0007662,6.38e-06,-.3517194
1995,1,13,0,2,2,3889.688,-.0012041,.0000153,-1.84e-07,.0670118
1995,1,13,1,2,2,2851.332,.0045255,-.0001048,6.68e-07,-.0235806
1995,1,13,2,2,2,2774.63,.0000171,.0000344,-5.29e-07,.0102189
1995,1,13,3,2,2,3643.872,.0042566,-.0000493,3.86e-08,-.0607836
1995,1,13,4,2,2,354.5505,.0205473,-.0005868,5.18e-06,-.1883383
1995,1,13,5,2,2,1167.308,.0246245,-.0006203,4.99e-06,-.2809967
1995,2,13,0,1,3,440.852,-.019216,.0004482,-3.64e-06,.3155864
1995,2,13,1,1,3,208.7563,-.0316477,.000801,-6.70e-06,.4455926
1995,2,13,2,1,3,156.6182,.0267342,-.0006296,4.66e-06,-.3239711
1995,2,13,3,1,3,158.2154,.0126272,-.0002284,1.11e-06,-.1716686
1995,2,13,4,1,3,8.98588,.0519213,-.0012391,9.40e-06,-.6518063
1995,2,13,5,1,3,22.68973,.0247619,-.0006385,5.12e-06,-.2646643
1995,2,13,0,2,4,2414.148,-.0116063,.0002676,-2.20e-06,.2080782
1995,2,13,1,2,4,1742.244,-.0119694,.0002874,-2.40e-06,.2040402
1995,2,13,2,2,4,1651.382,-.0120129,.0003256,-2.84e-06,.1724343
1995,2,13,3,2,4,1740.785,.0014702,.0000343,-8.58e-07,-.0224353
1995,2,13,4,2,4,88.01412,-.0109483,.0002559,-2.02e-06,.1914627
1995,2,13,5,2,4,325.3103,.024778,-.0005299,3.53e-06,-.329698
1995,1,14,0,1,1,152.5678,.0098651,-.0001882,9.10e-07,-.1136873
1995,1,14,1,1,1,94.96085,.0103516,-.0002327,1.58e-06,-.1091533
1995,1,14,2,1,1,57.38826,-.0139584,.0004287,-4.08e-06,.1696561
1995,1,14,3,1,1,39.50899,-.0334666,.0009467,-8.37e-06,.3950225
1995,1,14,4,1,1,26.51157,.0561659,-.001323,.0000101,-.7342761
1995,1,14,5,1,1,91.41248,-.0187331,.0004988,-4.03e-06,.2364839
1995,1,14,0,2,2,1091.432,.0096393,-.0001777,8.30e-07,-.1168332
1995,1,14,1,2,2,974.0391,-.0059385,.0002098,-2.19e-06,.0773327
1995,1,14,2,2,2,660.6117,.0079432,-.0001009,9.59e-08,-.1247603
1995,1,14,3,2,2,262.491,-.0088751,.0003296,-3.39e-06,.0815146
1995,1,14,4,2,2,86.48843,.0042332,.0000324,-1.34e-06,-.0907984
1995,1,14,5,2,2,1022.588,-.0076798,.0003103,-3.14e-06,.0456819
1995,2,14,0,1,3,374.5077,-.0099589,.0003221,-3.17e-06,.1214301
1995,2,14,1,1,3,313.8535,-.0140601,.0004559,-4.42e-06,.1530293
1995,2,14,2,1,3,300.5466,-.0417074,.0011731,-.0000103,.4890435
1995,2,14,3,1,3,131.3028,-.0329349,.0009722,-8.81e-06,.363286
1995,2,14,4,1,3,29.71965,.0165636,-.0002522,9.33e-07,-.277423
1995,2,14,5,1,3,401.5808,-.0418061,.0011358,-9.53e-06,.4938667
1995,2,14,0,2,4,1731.492,.0033575,-.000052,4.87e-08,-.0193785
1995,2,14,1,2,4,1686.146,-.0090872,.0002601,-2.40e-06,.1337662
1995,2,14,2,2,4,1490.453,-.0045931,.0001948,-2.14e-06,.044653
1995,2,14,3,2,4,548.6972,-.0098716,.0003507,-3.57e-06,.0993241
1995,2,14,4,2,4,133.2803,-.0054861,.0002217,-2.40e-06,.0549635
1995,2,14,5,2,4,2309.419,-.0281364,.0007945,-6.80e-06,.3195971
1995,3,14,0,1,5,119.0656,-.002229,.0001493,-1.92e-06,.0107005
1995,3,14,1,1,5,59.30995,-.0324124,.0009526,-8.61e-06,.3603493
1995,3,14,2,1,5,37.75694,.0173819,-.0003229,1.69e-06,-.2446548
1995,3,14,3,1,5,21.17496,-.0268526,.0008406,-7.87e-06,.2719599
1995,3,14,4,1,5,22.25903,-.0556181,.001554,-.0000136,.6503794
1995,3,14,5,1,5,47.05838,-.0712164,.0018907,-.0000157,.8603002
1995,3,14,0,2,6,1091.934,.0127067,-.0002145,9.09e-07,-.1837348
1995,3,14,1,2,6,892.6901,.0058951,-.0000239,-7.13e-07,-.1122246
1995,3,14,2,2,6,544.2431,-.0067222,.0003188,-3.60e-06,.029155
1995,3,14,3,2,6,219.825,-.0030322,.0002403,-3.06e-06,-.0260615
1995,3,14,4,2,6,86.74097,-.0090545,.0003194,-3.25e-06,.0977152
1995,3,14,5,2,6,658.9416,-.0340545,.0009946,-8.82e-06,.370081
1995,1,15,0,1,1,32.45378,-.0538299,.0013205,-.0000105,.7386011
1995,1,15,1,1,1,21.96084,-.0313551,.0006877,-5.04e-06,.5004379
1995,1,15,2,1,1,1.495457,.1122677,-.0029515,.0000253,-1.374537
1995,1,15,3,1,1,2.96463,-.3283673,.0076967,-.000059,4.607317
1995,1,15,4,1,1,.8769042,-.3134896,.0059773,-.0000373,5.372053
1995,1,15,5,1,1,7.395637,.0105304,-.0002097,1.48e-06,-.1481274
1995,1,15,0,2,2,684.5462,-.000959,.0000948,-1.32e-06,.0065141
1995,1,15,1,2,2,457.0392,-.0001816,-6.07e-06,-6.66e-08,.053545
1995,1,15,2,2,2,179.5045,.0607907,-.0014049,.0000104,-.8087186
1995,1,15,3,2,2,89.03537,.072646,-.0016093,.0000114,-1.01002
1995,1,15,4,2,2,18.1231,.1039129,-.002416,.0000181,-1.366681
1995,1,15,5,2,2,266.6044,.0230799,-.0004308,2.59e-06,-.3620469
1995,2,15,0,1,3,126.4705,-.0478145,.0011726,-9.36e-06,.662058
1995,2,15,1,1,3,78.00545,-.0230974,.0005393,-4.17e-06,.3549537
1995,2,15,2,1,3,5.139932,-.0455708,.0011292,-9.08e-06,.6250218
1995,2,15,3,1,3,7.115797,-.0210941,.0007789,-7.94e-06,.1503755
1995,2,15,4,1,3,.9390565,1.031754,-.0230554,.0001674,-14.88809
1995,2,15,5,1,3,9.422341,-.1928603,.0048435,-.0000391,2.49018
1995,2,15,0,2,4,1287.53,-.0210346,.00056,-4.78e-06,.2827579
1995,2,15,1,2,4,795.9945,-.0422149,.000969,-7.42e-06,.6382304
1995,2,15,2,2,4,167.8601,.0100206,-.0001397,2.33e-07,-.1515982
1995,2,15,3,2,4,90.8842,.0339135,-.0006999,4.50e-06,-.4796107
1995,2,15,4,2,4,15.06094,-.0755118,.001646,-.0000117,1.209341
1995,2,15,5,2,4,197.5777,-.0060079,.0002314,-2.35e-06,.0552496
1995,3,15,0,1,5,177.1502,.0191624,-.000503,3.99e-06,-.1844198
1995,3,15,1,1,5,97.22208,-.0035789,.000053,-3.85e-07,.1136173
1995,3,15,2,1,5,56.97708,.0034266,-.0001516,1.62e-06,.027544
1995,3,15,3,1,5,46.44074,-.0256121,.0004933,-3.13e-06,.4569348
1995,3,15,4,1,5,17.6,.008498,-.0004474,4.89e-06,.0879539
1995,3,15,5,1,5,60.23813,.0184196,-.0003323,1.76e-06,-.2779752
1995,3,15,0,2,6,1562.85,-.0064772,.0000511,7.61e-08,.1989809
1995,3,15,1,2,6,1244.778,-.0079551,.0001249,-7.12e-07,.1917406
1995,3,15,2,2,6,936.0229,.0128748,-.0003394,2.67e-06,-.1108113
1995,3,15,3,2,6,724.5593,.0410032,-.0010265,8.07e-06,-.4790432
1995,3,15,4,2,6,368.4,.013616,-.000389,3.19e-06,-.0909884
1995,3,15,5,2,6,4533.762,-.0146814,.0004496,-4.02e-06,.1570057
1995,1,16,0,1,1,126.4525,-.0425919,.000915,-6.64e-06,.6868684
1995,1,16,1,1,1,81.14752,-.0242002,.0004812,-3.33e-06,.436451
1995,1,16,2,1,1,37.00192,-.0276832,.0005987,-4.31e-06,.4494233
1995,1,16,3,1,1,15.15636,-.0904718,.0021099,-.0000159,1.276638
1995,1,16,4,1,1,12.65539,.0132259,-.0001977,8.81e-07,-.2216668
1995,1,16,5,1,1,53.02145,-.0352798,.0009909,-8.59e-06,.4086787
1995,1,16,0,2,2,726.5475,-.0153686,.0003933,-3.40e-06,.2356075
1995,1,16,1,2,2,593.8525,-.0295469,.0007441,-6.06e-06,.4084297
1995,1,16,2,2,2,594.9981,.0086861,-.0001776,1.27e-06,-.1138928
1995,1,16,3,2,2,235.8436,-.0145933,.0004324,-4.07e-06,.1898561
1995,1,16,4,2,2,44.34461,.0607151,-.001436,.000011,-.7832757
1995,1,16,5,2,2,1248.979,-.0561206,.0014767,-.0000122,.6898621
1995,2,16,0,1,3,109.9943,-.0066226,.0001559,-1.40e-06,.1377563
1995,2,16,1,1,3,45.95596,-.0047238,.0001625,-1.78e-06,.0785239
1995,2,16,2,1,3,33.92827,-.0015184,.0000827,-1.00e-06,.0258015
1995,2,16,3,1,3,16.66763,-.0093764,.0003805,-4.18e-06,.0775312
1995,2,16,4,1,3,2.587358,.1141834,-.0026603,.0000197,-1.503277
1995,2,16,5,1,3,32.69757,-.0160228,.0003723,-2.30e-06,.2093976
1995,2,16,0,2,4,867.0057,-.0109204,.0003254,-3.06e-06,.1459224
1995,2,16,1,2,4,874.044,-.0415768,.0011461,-9.92e-06,.4987938
1995,2,16,2,2,4,1062.072,.0072735,-.0000606,-3.53e-07,-.1326898
1995,2,16,3,2,4,246.3324,-.01558,.0005036,-4.74e-06,.1554783
1995,2,16,4,2,4,31.41264,.0023554,.0000757,-1.51e-06,-.0673144
1995,2,16,5,2,4,857.3024,-.0668426,.0017314,-.000014,.8238803
1995,3,16,0,1,5,517.1601,.0245024,-.0005298,3.47e-06,-.3134003
1995,3,16,1,1,5,389.9058,.0403216,-.0009818,7.46e-06,-.4811788
1995,3,16,2,1,5,295.1591,.0429281,-.0009519,6.61e-06,-.5727749
1995,3,16,3,1,5,217.8399,.066385,-.001494,.0000106,-.8952651
1995,3,16,4,1,5,162.7026,.0648665,-.0014618,.0000104,-.8720173
1995,3,16,5,1,5,1093.619,-.0089432,.0004326,-4.92e-06,.0246238
1995,3,16,0,2,6,3687.84,.008351,-.0002392,1.87e-06,-.0384773
1995,3,16,1,2,6,3060.094,.0129589,-.0003771,3.13e-06,-.0838638
1995,3,16,2,2,6,2545.841,.0358482,-.0008777,6.71e-06,-.4220667
1995,3,16,3,2,6,1427.16,.0524334,-.0012702,9.68e-06,-.6443703
1995,3,16,4,2,6,822.2974,.0835329,-.002006,.0000153,-1.06304
1995,3,16,5,2,6,10984.38,.0000647,.0001823,-2.72e-06,-.0782594
1995,1,17,0,1,1,99.51046,-.0492818,.0011287,-8.60e-06,.7400719
1995,1,17,1,1,1,48.47847,-.0049833,.0001776,-2.02e-06,.0819773
1995,1,17,2,1,1,42.95318,.0404285,-.0008262,5.17e-06,-.5772352
1995,1,17,3,1,1,32.37206,.0921334,-.0022452,.0000175,-1.171004
1995,1,17,4,1,1,20.37823,.1005903,-.0026228,.0000216,-1.174277
1995,1,17,5,1,1,278.1365,.0301033,-.0005473,2.87e-06,-.4640342
1995,1,17,0,2,2,673.4895,-.0018654,.0000175,-1.72e-07,.0893095
1995,1,17,1,2,2,344.5215,.0174389,-.0004819,3.87e-06,-.1412895
1995,1,17,2,2,2,348.0468,.0241075,-.0005269,3.54e-06,-.3081003
1995,1,17,3,2,2,245.6279,.0187986,-.0003689,2.12e-06,-.2566464
1995,1,17,4,2,2,67.62177,.0342518,-.0008467,6.62e-06,-.3988348
1995,1,17,5,2,2,904.8635,.0169228,-.0002914,1.38e-06,-.2582621
1995,2,17,0,1,3,316.0521,.0065231,-.000183,1.38e-06,-.0238664
1995,2,17,1,1,3,170.3379,.0163063,-.0003119,1.64e-06,-.2166104
1995,2,17,2,1,3,123.4964,.023577,-.0005439,3.85e-06,-.2812681
1995,2,17,3,1,3,117.5745,.0338342,-.0007031,4.48e-06,-.470036
1995,2,17,4,1,3,45.52126,.0462036,-.0011551,9.10e-06,-.5464342
1995,2,17,5,1,3,940.7601,-.0324052,.0010068,-9.47e-06,.3333524
1995,2,17,0,2,4,1538.948,.0045677,-.0001536,1.29e-06,.0118889
1995,2,17,1,2,4,895.6621,.0074478,-.0001845,1.24e-06,-.0477366
1995,2,17,2,2,4,919.5036,.0079336,-.0001282,4.23e-07,-.102033
1995,2,17,3,2,4,489.4255,.0101357,-.0001795,7.88e-07,-.1304652
1995,2,17,4,2,4,139.4787,.0259614,-.0007106,5.90e-06,-.2479382
1995,2,17,5,2,4,1975.24,.0021785,.0000605,-1.22e-06,-.0691797
1995,3,17,0,1,5,54.28745,.0345114,-.0008915,7.06e-06,-.3711492
1995,3,17,1,1,5,39.15578,.0427521,-.0010309,7.72e-06,-.5138674
1995,3,17,2,1,5,8.495974,.1248984,-.002968,.0000226,-1.639491
1995,3,17,3,1,5,9.862197,.0278189,-.0006906,5.90e-06,-.3570683
1995,3,17,4,1,5,6.998361,-.0302154,.0006403,-4.56e-06,.5106232
1995,3,17,5,1,5,40.51301,.0488771,-.0011173,8.11e-06,-.6435443
1995,3,17,0,2,6,556.7126,.012802,-.0004084,3.59e-06,-.0585707
1995,3,17,1,2,6,368.8442,.0243524,-.000649,5.26e-06,-.2394435
1995,3,17,2,2,6,250.504,.0367905,-.0008461,6.12e-06,-.4698724
1995,3,17,3,2,6,116.1378,.0327906,-.0007226,5.09e-06,-.4404232
1995,3,17,4,2,6,55.00164,.0559389,-.0013651,.0000106,-.684868
1995,3,17,5,2,6,638.487,.019788,-.0004233,3.02e-06,-.2735448
1995,1,18,0,1,1,149.6219,-.0269964,.000593,-4.42e-06,.4399454
1995,1,18,1,1,1,115.8688,-.076225,.0017922,-.0000139,1.090184
1995,1,18,2,1,1,68.62095,-.0413849,.0010412,-8.48e-06,.560896
1995,1,18,3,1,1,33.51835,-.024713,.0005223,-3.60e-06,.4057582
1995,1,18,4,1,1,9.88133,-.0727023,.0017309,-.000013,.9884503
1995,1,18,5,1,1,89.51695,-.0145606,.000448,-4.02e-06,.15419
1995,1,18,0,2,2,2746.378,.0061731,-.0001184,5.32e-07,-.0558613
1995,1,18,1,2,2,2257.131,.0023847,-.0000279,-1.53e-07,-.0060681
1995,1,18,2,2,2,1987.379,.0146359,-.0003118,2.00e-06,-.1779474
1995,1,18,3,2,2,893.4816,.0203774,-.0004233,2.77e-06,-.2780687
1995,1,18,4,2,2,157.1187,.0251249,-.0005492,3.72e-06,-.3246996
1995,1,18,5,2,2,3973.483,.005741,-.0000261,-4.59e-07,-.1230339
1995,2,18,0,1,3,734.3215,-.002154,.0000445,-4.93e-07,.0790842
1995,2,18,1,1,3,638.733,-.0166075,.0004061,-3.39e-06,.2628884
1995,2,18,2,1,3,604.2016,-.0069859,.0001922,-1.81e-06,.1208336
1995,2,18,3,1,3,224.8255,-.0163012,.0004504,-3.98e-06,.219126
1995,2,18,4,1,3,50.42569,.0088913,-.0001867,1.18e-06,-.0987971
1995,2,18,5,1,3,704.5201,-.0311423,.0008564,-7.23e-06,.3674884
1995,2,18,0,2,4,5685.678,-.0119605,.0002998,-2.60e-06,.1972379
1995,2,18,1,2,4,5252.267,-.0144649,.000359,-3.01e-06,.2284049
1995,2,18,2,2,4,5015.798,-.0036548,.0001127,-1.17e-06,.0735911
1995,2,18,3,2,4,2209.175,-.0077464,.0002683,-2.75e-06,.0921398
1995,2,18,4,2,4,353.5743,.0086893,-.0001662,8.45e-07,-.0995127
1995,2,18,5,2,4,11061.48,-.0308597,.000893,-7.86e-06,.3424226
1995,3,18,0,1,5,432.2325,-.0002275,.0000284,-6.40e-07,.0407475
1995,3,18,1,1,5,378.06,-.0006456,.0000104,-3.07e-07,.0629333
1995,3,18,2,1,5,309.4013,.0427315,-.0010131,7.51e-06,-.5281726
1995,3,18,3,1,5,209.9746,.0550277,-.0012746,9.32e-06,-.7145339
1995,3,18,4,1,5,118.212,.0850238,-.0019434,.0000141,-1.144325
1995,3,18,5,1,5,911.5768,.0179706,-.0002214,1.33e-07,-.3247858
1995,3,18,0,2,6,2598.768,.0061486,-.0001483,9.04e-07,-.0314995
1995,3,18,1,2,6,2162.94,.0077327,-.0001812,1.15e-06,-.0581393
1995,3,18,2,2,6,1635.599,.032598,-.0007653,5.61e-06,-.4000966
1995,3,18,3,2,6,906.0254,.0206779,-.0004342,2.74e-06,-.2676376
1995,3,18,4,2,6,288.788,.0316247,-.0006778,4.50e-06,-.4263934
1995,3,18,5,2,6,4675.423,-.0102482,.0004546,-5.01e-06,.0459152
1995,1,19,0,1,1,580.7486,-.0484927,.0010844,-8.08e-06,.7439659
1995,1,19,1,1,1,301.4836,-.0518679,.0011625,-8.67e-06,.7911652
1995,1,19,2,1,1,150.9599,-.0692923,.0015445,-.0000114,1.047436
1995,1,19,3,1,1,103.0051,-.0595264,.001336,-9.95e-06,.9007176
1995,1,19,4,1,1,73.29094,-.0654507,.0014419,-.0000105,.9974244
1995,1,19,5,1,1,636.957,.0015887,1.02e-06,-3.70e-07,-.007464
1995,1,19,0,2,2,4156.251,.0013536,-.0000557,4.25e-07,.0390356
1995,1,19,1,2,2,2890.516,-.0096386,.0002138,-1.72e-06,.1841274
1995,1,19,2,2,2,1854.04,-.0045904,.0001423,-1.47e-06,.0836756
1995,1,19,3,2,2,1140.995,-.0091608,.0002056,-1.70e-06,.1775796
1995,1,19,4,2,2,726.7091,-.0091535,.0001852,-1.41e-06,.1902944
1995,1,19,5,2,2,18608.04,.0172831,-.0003305,1.98e-06,-.2524021
1995,2,19,0,1,3,1503.312,-.0199324,.0004624,-3.64e-06,.3193022
1995,2,19,1,1,3,1023.002,-.0220748,.0005041,-3.91e-06,.354809
1995,2,19,2,1,3,533.1719,-.0442911,.0010586,-8.34e-06,.6381075
1995,2,19,3,1,3,359.2728,-.0411531,.0009569,-7.41e-06,.615757
1995,2,19,4,1,3,292.7296,-.0424929,.0009944,-7.74e-06,.6307227
1995,2,19,5,1,3,3041.161,-.0352748,.0009519,-8.06e-06,.4350649
1995,2,19,0,2,4,6077.688,-.015869,.0003531,-2.70e-06,.2711543
1995,2,19,1,2,4,5219.998,-.0236978,.0005074,-3.69e-06,.3978476
1995,2,19,2,2,4,4223.828,-.0054541,.0001499,-1.45e-06,.104448
1995,2,19,3,2,4,2022.727,-.0415296,.0009524,-7.27e-06,.6273758
1995,2,19,4,2,4,1386.27,-.0551593,.0012125,-8.90e-06,.8564717
1995,2,19,5,2,4,29959.84,-.0096153,.0003023,-2.88e-06,.1189284
1995,3,19,0,1,5,221.6779,-.0222732,.0004928,-3.78e-06,.3731197
1995,3,19,1,1,5,124.935,-.0368541,.0008649,-6.80e-06,.5537531
1995,3,19,2,1,5,46.64214,-.007079,.0001076,-7.54e-07,.1902555
1995,3,19,3,1,5,25.85063,-.0091054,.0000671,3.04e-07,.2611843
1995,3,19,4,1,5,11.46917,-.0700877,.0017656,-.0000144,.9371851
1995,3,19,5,1,5,91.8992,-.0362375,.0009653,-8.28e-06,.4691847
1995,3,19,0,2,6,1020.322,-.0494134,.001039,-7.30e-06,.7998695
1995,3,19,1,2,6,703.065,-.0463221,.0009734,-6.86e-06,.754521
1995,3,19,2,2,6,312.3579,-.0330696,.0007037,-5.09e-06,.5467681
1995,3,19,3,2,6,111.1494,-.0108989,.0001118,-5.41e-08,.2841249
1995,3,19,4,2,6,91.53083,-.0564329,.0011916,-8.40e-06,.9074172
1995,3,19,5,2,6,653.1008,-.0370081,.0009396,-7.68e-06,.4973159
1995,1,20,0,1,1,690.1527,-.0618613,.0013879,-.0000104,.9375047
1995,1,20,1,1,1,266.8698,-.0280773,.0006208,-4.66e-06,.4550361
1995,1,20,2,1,1,128.9747,-.0373672,.0009083,-7.17e-06,.5263528
1995,1,20,3,1,1,70.00206,-.038194,.0009719,-7.97e-06,.5120072
1995,1,20,4,1,1,47.45223,-.0240026,.0005731,-4.51e-06,.3593218
1995,1,20,5,1,1,216.8106,.0084162,-.00017,1.27e-06,-.1169848
1995,1,20,0,2,2,3891.847,-.0158999,.0003517,-2.72e-06,.2765433
1995,1,20,1,2,2,3293.13,-.0037627,.000131,-1.37e-06,.0617315
1995,1,20,2,2,2,1373.025,-.0142148,.0004101,-3.65e-06,.1782783
1995,1,20,3,2,2,634.9979,.0059891,-.000152,1.10e-06,-.0342155
1995,1,20,4,2,2,158.5478,.0073103,-.0001399,6.52e-07,-.0738973
1995,1,20,5,2,2,2944.189,.0025794,.0000349,-8.60e-07,-.0693928
1995,2,20,0,1,3,930.1908,-.0153676,.0002985,-2.11e-06,.3000273
1995,2,20,1,1,3,342.1953,-.0215901,.0005015,-4.03e-06,.3495259
1995,2,20,2,1,3,150.5036,-.0290005,.0007493,-6.35e-06,.4001052
1995,2,20,3,1,3,100.9402,-.029717,.0006613,-4.93e-06,.4713129
1995,2,20,4,1,3,69.99579,-.0449516,.0009324,-6.40e-06,.733786
1995,2,20,5,1,3,312.5261,-.031256,.0008114,-6.79e-06,.4177288
1995,2,20,0,2,4,4718.809,.0019417,-.0000787,5.66e-07,.044707
1995,2,20,1,2,4,3798.805,.0024843,-.0000532,1.60e-07,.0097903
1995,2,20,2,2,4,1371.496,-.0103223,.0002731,-2.45e-06,.1656833
1995,2,20,3,2,4,1013.06,.0092103,-.0003031,2.67e-06,-.0248582
1995,2,20,4,2,4,471.0042,-.0380732,.0007843,-5.46e-06,.6390755
1995,2,20,5,2,4,11448.47,.0291856,-.000599,3.80e-06,-.4097273
1995,3,20,0,1,5,162.1515,-.0492711,.0011303,-8.69e-06,.7436842
1995,3,20,1,1,5,86.23992,-.0780322,.0017977,-.0000137,1.14149
1995,3,20,2,1,5,37.32246,-.0696545,.0016739,-.0000131,.968125
1995,3,20,3,1,5,14.97236,.0529784,-.0013968,.0000114,-.579738
1995,3,20,4,1,5,4.230656,.1219712,-.0027747,.0000197,-1.594175
1995,3,20,5,1,5,28.9878,-.0251139,.0007604,-7.08e-06,.2812889
1995,3,20,0,2,6,683.8485,-.091804,.0020254,-.0000148,1.39022
1995,3,20,1,2,6,435.7601,-.0857103,.0019527,-.0000147,1.264258
1995,3,20,2,2,6,178.6775,-.0614521,.0013719,-.0000101,.9298478
1995,3,20,3,2,6,65.02764,-.0205487,.0004353,-3.13e-06,.3555981
1995,3,20,4,2,6,15.76934,.0896294,-.002257,.0000182,-1.057544
1995,3,20,5,2,6,170.0122,-.0112319,.0003949,-3.97e-06,.1101654
1995,1,21,0,1,1,293.8599,-.1203459,.0027709,-.0000209,1.730446
1995,1,21,1,1,1,258.4145,-.1532938,.0035589,-.000027,2.170971
1995,1,21,2,1,1,116.1918,-.0767331,.0018732,-.0000148,1.0438
1995,1,21,3,1,1,63.12496,-.1111549,.0026522,-.0000205,1.531675
1995,1,21,4,1,1,26.7048,-.0926645,.0021208,-.0000157,1.332258
1995,1,21,5,1,1,279.135,-.027896,.0007889,-6.88e-06,.3262864
1995,1,21,0,2,2,1673.14,-.0619383,.0013938,-.0000104,.9320759
1995,1,21,1,2,2,1490.586,-.0588344,.0013379,-.00001,.8764182
1995,1,21,2,2,2,1132.808,-.0304793,.0007279,-5.73e-06,.4485775
1995,1,21,3,2,2,450.875,-.0873045,.0020394,-.0000156,1.243521
1995,1,21,4,2,2,193.2952,-.1134967,.0026189,-.0000198,1.628824
1995,1,21,5,2,2,2716.865,-.037832,.0009557,-7.64e-06,.4987094
1995,2,21,0,1,3,572.8049,-.0946539,.0021681,-.0000163,1.377831
1995,2,21,1,1,3,543.5116,-.0859768,.0020192,-.0000155,1.221772
1995,2,21,2,1,3,365.6277,-.0834427,.0019298,-.0000146,1.20236
1995,2,21,3,1,3,216.3173,-.094527,.0022374,-.0000173,1.325887
1995,2,21,4,1,3,160.4697,-.0921005,.0021253,-.0000161,1.331878
1995,2,21,5,1,3,1584.448,-.0628139,.0015809,-.0000128,.8317882
1995,2,21,0,2,4,2794.195,-.0614221,.0013481,-9.83e-06,.9471222
1995,2,21,1,2,4,2881.488,-.0537008,.0011917,-8.77e-06,.8226992
1995,2,21,2,2,4,3126.372,-.020305,.0004472,-3.35e-06,.3381603
1995,2,21,3,2,4,930.6827,-.0653832,.0014824,-.0000111,.9714937
1995,2,21,4,2,4,550.5303,-.1294088,.002902,-.0000214,1.907616
1995,2,21,5,2,4,6383.552,-.0365978,.0008294,-6.24e-06,.5609926
1995,1,22,0,1,1,32.06831,-.0058915,.0001401,-1.32e-06,.1296116
1995,1,22,1,1,1,8.424351,-.1125525,.0025148,-.0000184,1.661855
1995,1,22,2,1,1,4.257399,.0504351,-.0010996,7.48e-06,-.6884196
